Date,Tstk_Adj,LnTstk_Delta_1wk,FP1wk,LnTstk_Delta_2wk,FP2wk,LnTstk_Delta_1mo,FP1,LnTstk_Delta_2mo,FP2,LnTstk_Delta_3mo,FP3,LnTstk_Delta_4mo,FP4,LnTstk_Delta_5mo,FP5,LnTstk_Delta_6mo,FP6
2021-12-17,4620.64013671875,0.0225,-0.0132,0.031,-0.0199,0.0091,-0.0296,-0.0534,0.0169,-0.0347,0.0494,-0.0349,-0.2057,-0.1692,-0.0312,-0.229,0.0355
2021-12-18,4620.64013671875,0.0225,-0.0151,0.031,-0.0231,-0.0095,-0.0356,-0.0606,0.0157,-0.0351,0.0526,-0.0355,-0.2056,-0.1692,-0.027,-0.229,0.0417
2021-12-19,4620.64013671875,0.0225,-0.0132,0.031,-0.0147,-0.0192,-0.0173,-0.0606,0.0307,-0.0239,0.0602,-0.0504,-0.1951,-0.1692,-0.0085,-0.2048,0.0662
2021-12-20,4568.02001953125,0.0477,-0.015,0.0488,-0.0185,-0.0188,-0.018,-0.0492,0.0319,-0.0248,0.0655,-0.067,-0.1863,-0.1394,0.002,-0.1947,0.0801
2021-12-21,4649.22998046875,0.0291,-0.0208,0.0306,-0.0333,-0.0556,-0.0668,-0.0668,0.0017,-0.0282,0.0551,-0.0847,-0.2054,-0.1651,-0.0248,-0.2028,0.0448
2021-12-22,4696.56005859375,0.0203,-0.0158,0.0009,-0.0202,-0.0657,-0.0424,-0.0871,0.0092,-0.0332,0.021,-0.0948,-0.223,-0.1659,-0.0459,-0.1828,0.0432
2021-12-23,4725.7900390625,0.0111,-0.0173,-0.0063,-0.0266,-0.0719,-0.0566,-0.1119,0.0135,-0.0394,0.0306,-0.0953,-0.2277,-0.1524,-0.0585,-0.1891,0.0398
2021-12-24,4725.7900390625,0.0085,-0.0186,-0.0104,-0.0301,-0.0691,-0.0684,-0.0971,0,-0.0394,0.0191,-0.1239,-0.2314,-0.1279,-0.0517,-0.1891,0.0339
2021-12-25,4725.7900390625,0.0085,-0.0176,-0.0104,-0.0289,-0.0814,-0.0686,-0.0749,-0.0034,-0.0323,0.0167,-0.1218,-0.2315,-0.1279,-0.0463,-0.192,0.0278
2021-12-26,4725.7900390625,0.0085,-0.0148,-0.0104,-0.0271,-0.0829,-0.0597,-0.0749,0.0126,-0.0201,0.0205,-0.0973,-0.2264,-0.1279,-0.0418,-0.2124,0.0326
2021-12-27,4791.18994140625,0.0011,-0.0154,-0.0256,-0.0358,-0.102,-0.077,-0.0887,-0.0087,-0.0402,0.0063,-0.148,-0.2351,-0.1417,-0.0424,-0.2268,0.0267
2021-12-28,4786.35009765625,0.0015,-0.0139,-0.0154,-0.0504,-0.077,-0.1081,-0.0901,-0.0267,-0.055,0.0015,-0.147,-0.2388,-0.147,-0.0419,-0.2346,0.0281
2021-12-29,4793.06005859375,-0.0195,-0.0135,-0.014,-0.0553,-0.0784,-0.132,-0.1071,-0.0537,-0.053,-0.0038,-0.1484,-0.243,-0.1559,-0.0404,-0.2255,0.0321
2021-12-30,4778.72998046875,-0.0175,-0.014,-0.0254,-0.0523,-0.0754,-0.1193,-0.0856,-0.0302,-0.05,0.002,-0.1398,-0.1808,-0.1346,-0.0558,-0.2225,-0.0798
2021-12-31,4766.18017578125,-0.0189,-0.0146,-0.0219,-0.0475,-0.054,-0.1004,-0.0883,-0.0171,-0.0473,0.0043,-0.1323,-0.177,-0.1485,-0.052,-0.2199,-0.0795
2022-01-01,4766.18017578125,-0.0189,-0.0215,-0.0219,-0.0619,-0.0472,-0.133,-0.0962,-0.0814,-0.0393,0.0133,-0.1029,-0.18,-0.1485,-0.0483,-0.2199,-0.0809
2022-01-02,4766.18017578125,-0.0189,-0.02,-0.0219,-0.0664,-0.0378,-0.1382,-0.0962,-0.0771,-0.0519,0.0197,-0.1392,-0.1743,-0.1485,-0.0408,-0.2183,-0.076
2022-01-03,4796.56005859375,-0.0267,-0.0218,-0.0283,-0.0542,-0.0688,-0.1173,-0.1026,-0.0608,-0.068,0.0142,-0.1512,-0.1776,-0.1517,-0.0426,-0.2211,-0.0834
2022-01-04,4793.5400390625,-0.0169,-0.0208,-0.0462,-0.055,-0.0631,-0.1296,-0.1319,-0.0727,-0.0631,0.0055,-0.1506,-0.1868,-0.1416,-0.0457,-0.2056,-0.0843
2022-01-05,4700.580078125,0.0055,-0.0225,-0.0364,-0.0634,-0.0435,-0.1415,-0.1196,-0.0849,-0.0462,0.0108,-0.131,-0.1843,-0.1329,-0.0471,-0.1869,-0.0799
2022-01-06,4696.0498046875,-0.0079,-0.0225,-0.0465,-0.0737,-0.0425,-0.1676,-0.0933,-0.1079,-0.0453,0.0084,-0.1626,-0.0673,-0.156,-0.0578,-0.1859,0.0038
2022-01-07,4677.02978515625,-0.003,-0.0229,-0.0615,-0.0529,-0.0422,-0.1289,-0.0935,-0.0808,-0.0412,0.0201,-0.1561,-0.0596,-0.1815,-0.0515,-0.1818,0.0116
2022-01-08,4677.02978515625,-0.003,-0.0184,-0.0615,-0.0344,-0.0338,-0.0777,-0.1066,-0.0508,-0.0582,0.0198,-0.1727,-0.0613,-0.1815,-0.0459,-0.1934,0.0152
2022-01-09,4677.02978515625,-0.003,-0.0174,-0.0615,-0.0308,-0.0194,-0.0781,-0.1066,-0.0549,-0.0616,0.0186,-0.174,-0.063,-0.1815,-0.045,-0.2027,0.0135
2022-01-10,4670.2900390625,-0.0016,-0.0176,-0.0573,-0.0316,-0.0362,-0.0808,-0.1051,-0.0561,-0.0491,0.0205,-0.149,-0.0629,-0.2196,-0.046,-0.2058,0.0107
2022-01-11,4713.06982421875,-0.0293,-0.0248,-0.0787,-0.0496,-0.0645,-0.1139,-0.1217,-0.0769,-0.0704,0.0103,-0.1581,-0.0677,-0.2325,-0.0485,-0.2179,-0.0007
2022-01-12,4726.35009765625,-0.0418,-0.0246,-0.083,-0.0461,-0.0673,-0.1016,-0.1033,-0.0683,-0.0732,0.0109,-0.1609,-0.0649,-0.2208,-0.045,-0.2017,0.0014
2022-01-13,4659.02978515625,-0.0386,-0.0283,-0.074,-0.0643,-0.053,-0.1199,-0.0668,-0.0705,-0.0589,0.0527,-0.1505,-0.1992,-0.2395,-0.0829,-0.1873,-0.0056
2022-01-14,4662.85009765625,-0.0585,-0.0263,-0.0508,-0.059,-0.0576,-0.1168,-0.0554,-0.0735,-0.0597,0.0227,-0.1314,-0.211,-0.2381,-0.0921,-0.1881,-0.0029
2022-01-15,4662.85009765625,-0.0585,-0.0221,-0.0508,-0.0493,-0.042,-0.0945,-0.0438,-0.0477,-0.0599,0.0386,-0.1726,-0.1995,-0.2381,-0.085,-0.1965,0.0071
2022-01-16,4662.85009765625,-0.0585,-0.0216,-0.0508,-0.0447,-0.0411,-0.0865,-0.0438,-0.0411,-0.044,0.037,-0.1784,-0.1986,-0.2381,-0.0831,-0.1693,0.0036
2022-01-17,4662.85009765625,-0.0557,-0.0219,-0.0321,-0.0435,-0.0625,-0.083,-0.0438,-0.0429,-0.0446,0.0382,-0.1783,-0.1982,-0.2381,-0.0826,-0.1634,0.0079
2022-01-18,4577.10986328125,-0.0494,-0.0257,-0.0067,-0.0539,-0.0512,-0.0886,-0.0257,-0.0365,-0.0409,0.0716,-0.1597,-0.176,-0.1954,-0.0569,-0.135,0.0116
2022-01-19,4532.759765625,-0.0412,-0.0278,0.0124,-0.06,-0.0414,-0.0903,-0.0047,-0.0428,-0.0593,0.0666,-0.15,-0.181,-0.1869,-0.068,-0.1347,-0.0035
2022-01-20,4482.72998046875,-0.0355,-0.0096,-0.0012,-0.0572,-0.0303,-0.0792,-0.0059,-0.051,-0.0482,0.0645,-0.1205,-0.1937,-0.1664,-0.117,-0.1236,-0.0366
2022-01-21,4397.93994140625,0.0077,-0.0005,0.0231,-0.0444,-0.0112,-0.0626,0.0274,0.0053,-0.0291,0.0993,-0.1096,-0.1473,-0.1172,-0.0761,-0.1045,0.0032
2022-01-22,4397.93994140625,0.0077,0.0224,0.0231,0.0025,-0.0214,0.023,0.0325,0.0407,-0.0234,0.0989,-0.1002,-0.1495,-0.1172,-0.0726,-0.1032,0.0046
2022-01-23,4397.93994140625,0.0077,0.0304,0.0231,0.0155,-0.04,0.0431,0.0325,0.0483,-0.052,0.0993,-0.0805,-0.1505,-0.1172,-0.0752,-0.1148,0.0045
2022-01-24,4410.1298828125,0.0236,0.0328,0.0166,0.018,-0.0279,0.0461,0.0297,0.0416,-0.0526,0.095,-0.0588,-0.158,-0.1229,-0.0812,-0.0917,-0.0013
2022-01-25,4356.4501953125,0.0427,0.0301,0.0372,0.0156,0.0065,0.0448,0.0491,0.0664,-0.016,0.1059,-0.0466,-0.1305,-0.131,-0.0415,-0.0674,0.0275
2022-01-26,4349.93017578125,0.0536,0.0285,0.0531,0.0148,0.0079,0.0389,0.0627,0.0652,-0.0514,0.107,-0.0451,-0.1256,-0.1302,-0.0364,-0.0518,0.0287
2022-01-27,4326.509765625,0.0343,0.0284,0.0402,0.0172,0.0133,0.0452,0.0618,0.0914,-0.046,0.1105,-0.0397,-0.1312,-0.1336,-0.026,-0.0464,0.0566
2022-01-28,4431.85009765625,0.0154,0.0313,-0.003,0.024,-0.0132,0.0482,0.022,0.0868,-0.0701,0.1047,-0.07,-0.1436,-0.1472,-0.0455,-0.0705,0.0312
2022-01-29,4431.85009765625,0.0154,0.0312,-0.003,0.0245,-0.0287,0.0521,0.0254,0.0905,-0.0644,0.1034,-0.0775,-0.1428,-0.1472,-0.0453,-0.0733,0.0285
2022-01-30,4431.85009765625,0.0154,0.0281,-0.003,0.0193,-0.0103,0.0417,0.0254,0.0809,-0.0596,0.1016,-0.0593,-0.1418,-0.1472,-0.0428,-0.08,0.0285
2022-01-31,4515.5498046875,-0.007,-0.007,-0.0255,0.0033,-0.0343,0.0171,0.0067,0.0174,-0.0489,0.0568,-0.0945,-0.1916,-0.1659,-0.0824,-0.0832,-0.0138
2022-02-01,4546.5400390625,-0.0055,-0.0043,-0.0167,0.0035,-0.0491,0.02,0.0079,0.0138,-0.092,0.0555,-0.1013,-0.2004,-0.1711,-0.0967,-0.0908,0.0009
2022-02-02,4589.3798828125,-0.0005,-0.0069,-0.0252,-0.0035,-0.0584,-0.0077,-0.0141,-0.0098,-0.1071,0.0457,-0.1107,-0.2076,-0.177,-0.103,-0.1018,-0.0019
2022-02-03,4477.43994140625,0.0059,-0.0031,-0.0219,0.0031,-0.0337,0.0299,0.0008,0.0585,-0.0824,0.0931,-0.0829,-0.204,-0.1374,-0.0493,-0.0771,0.0018
2022-02-04,4500.52978515625,-0.0184,-0.003,-0.0343,0.0018,-0.0689,0.0231,-0.0001,0.0579,-0.0875,0.0884,-0.0785,-0.2052,-0.1434,-0.0437,-0.0822,-0.003
2022-02-05,4500.52978515625,-0.0184,-0.0002,-0.0343,0.0087,-0.0761,0.0402,-0.0027,0.0668,-0.1201,0.0872,-0.0894,-0.2058,-0.1434,-0.0453,-0.0835,-0.0061
2022-02-06,4500.52978515625,-0.0184,0.0004,-0.0343,0.0098,-0.0507,0.0401,-0.0027,0.0689,-0.1176,0.0898,-0.1135,-0.204,-0.1434,-0.0444,-0.0877,-0.0064
2022-02-07,4483.8701171875,-0.0185,0.009,-0.0306,0.0196,-0.0513,0.0655,0.001,0.08,-0.1305,0.0929,-0.1393,-0.2142,-0.1513,-0.0436,-0.063,-0.0006
2022-02-08,4521.5400390625,-0.0112,0.0095,-0.0491,0.0221,-0.0727,0.0609,-0.0244,0.0761,-0.1402,0.0898,-0.1477,-0.2199,-0.1689,-0.0474,-0.072,-0.0017
2022-02-09,4587.18017578125,-0.0248,0.0037,-0.0821,0.0145,-0.0872,0.0438,-0.0422,0.0457,-0.131,0.0597,-0.1621,-0.2349,-0.1878,-0.0617,-0.0693,-0.0107
2022-02-10,4504.080078125,-0.0279,0.0016,-0.049,0.0079,-0.0689,0.035,-0.0128,0.0296,-0.1127,0.0771,-0.1833,-0.2277,-0.1725,-0.0559,-0.051,-0.021
2022-02-11,4418.64013671875,-0.0159,-0.0049,-0.0077,-0.0023,-0.0572,0.0147,-0.0059,0.0239,-0.0936,0.098,-0.168,-0.2151,-0.1343,-0.0677,-0.0318,-0.0194
2022-02-12,4418.64013671875,-0.0159,0.0072,-0.0077,0.0185,-0.036,0.0494,-0.0059,0.0529,-0.0975,0.1013,-0.1535,-0.2103,-0.1343,-0.0616,-0.0279,-0.0161
2022-02-13,4418.64013671875,-0.0159,0.0145,-0.0077,0.0296,-0.0139,0.0653,-0.0059,0.0649,-0.0776,0.1004,-0.1865,-0.2083,-0.1343,-0.0612,-0.026,-0.0171
2022-02-14,4401.669921875,-0.0121,0.0283,-0.0063,0.0481,0.0023,0.0617,-0.0021,0.094,-0.115,0.1155,-0.1805,-0.1824,-0.1389,-0.025,-0.0294,0.008
2022-02-15,4471.06982421875,-0.0379,0.0247,-0.0376,0.0398,-0.0018,0.0893,-0.0179,0.0847,-0.1364,0.1001,-0.1961,-0.2135,-0.1273,-0.0643,-0.0428,-0.0192
2022-02-16,4475.009765625,-0.0574,0.025,-0.02,0.0415,-0.0027,0.1041,-0.0029,0.0884,-0.1372,0.0962,-0.197,-0.2196,-0.1223,-0.0738,-0.0567,-0.0204
2022-02-17,4380.259765625,-0.0211,0.0293,-0.0038,0.041,0.0187,0.0632,0.0179,0.0769,-0.1158,0.0926,-0.1756,-0.163,-0.0911,0.0112,-0.0353,0.0796
2022-02-18,4348.8701171875,0.0082,0.0267,-0.0046,0.0368,0.0255,0.0623,0.0102,0.0765,-0.1086,0.0965,-0.1442,-0.1573,-0.0933,-0.002,-0.0281,0.0977
2022-02-19,4348.8701171875,0.0082,0.0342,-0.0046,0.0472,0.0367,0.0784,-0.0179,0.0844,-0.0902,0.0999,-0.1455,-0.1558,-0.0933,-0.0047,-0.0497,0.0904
2022-02-20,4348.8701171875,0.0082,0.0343,-0.0046,0.0478,0.0244,0.0764,-0.0179,0.0809,-0.0984,0.097,-0.136,-0.1563,-0.0933,-0.006,-0.0519,0.0886
2022-02-21,4348.8701171875,0.0057,0.0311,-0.0346,0.0434,0.0386,0.0746,-0.0179,0.0868,-0.089,0.1006,-0.1059,-0.1564,-0.0919,-0.0201,-0.049,0.0687
2022-02-22,4304.759765625,0.0003,0.0437,-0.0316,0.0408,0.0539,0.0661,-0.002,0.0866,-0.0591,0.1047,-0.0957,-0.1491,-0.0934,-0.0078,-0.0248,0.0752
2022-02-23,4225.5,0.0374,0.0446,0.0123,0.0393,0.0725,0.0646,-0.012,0.0898,-0.016,0.1134,-0.0772,-0.1362,-0.049,0.0116,-0.0405,0.0865
2022-02-24,4288.7001953125,0.0173,0.0384,-0.0068,0.036,0.0576,0.0742,-0.0247,0.059,-0.0309,0.1138,-0.095,-0.1421,-0.0517,-0.0052,-0.0554,0.0623
2022-02-25,4384.64990234375,-0.0128,0.0232,-0.042,0.0331,0.0426,0.0805,-0.0224,0.0558,-0.053,0.1079,-0.1375,-0.1589,-0.0598,-0.0355,-0.0775,0.045
2022-02-26,4384.64990234375,-0.0128,0.0174,-0.042,0.0232,0.0548,0.0657,-0.0594,0.0559,-0.053,0.1096,-0.1382,-0.0434,-0.0598,-0.0394,-0.0842,0.0375
2022-02-27,4384.64990234375,-0.0128,0.0018,-0.042,-0.0041,0.0485,0.0224,-0.0594,0.0352,-0.0593,0.1118,-0.147,-0.0226,-0.0598,-0.0433,-0.0953,0.0337
2022-02-28,4373.93994140625,-0.0403,-0.0002,-0.047,-0.005,0.0351,0.0217,-0.0569,0.0411,-0.0644,0.1134,-0.134,-0.0122,-0.0601,-0.0372,-0.1007,0.0366
2022-03-01,4306.259765625,-0.032,0.0151,-0.0102,0.021,0.0541,0.0595,-0.0357,0.0615,-0.0305,0.1251,-0.1184,0.0051,-0.0512,0.0005,-0.0821,0.0154
2022-03-02,4386.5400390625,-0.0251,0.0159,-0.0066,0.0225,0.0357,0.0613,-0.0493,0.056,-0.0655,0.113,-0.1369,-0.0116,-0.0542,-0.0126,-0.1114,-0.0006
2022-03-03,4363.490234375,-0.0241,0.02,0.011,0.03,0.0409,0.0738,-0.0146,0.0702,-0.0602,0.1168,-0.1316,-0.0088,-0.0497,-0.0339,-0.1061,0.0394
2022-03-04,4328.8701171875,-0.0292,0.0155,0.0305,0.0253,0.057,0.0655,-0.043,0.0627,-0.0522,0.1202,-0.1221,-0.0048,-0.0434,-0.0087,-0.0981,0.011
2022-03-05,4328.8701171875,-0.0292,0.0188,0.0305,0.0311,0.0443,0.0738,-0.0486,0.0595,-0.0491,0.1245,-0.1185,-0.0012,-0.0434,-0.0026,-0.0981,0.0136
2022-03-06,4328.8701171875,-0.0292,0.0278,0.0305,0.04,0.0346,0.0916,-0.0486,0.0791,-0.0396,0.1113,-0.1037,-0.0098,-0.0434,-0.0279,-0.1022,-0.0074
2022-03-07,4201.08984375,-0.0067,0.0311,0.0601,0.0359,0.0688,0.0797,-0.0187,0.0867,-0.0205,0.1184,-0.0745,0.0045,-0.0146,-0.0104,-0.0541,0.0086
2022-03-08,4170.7001953125,0.0218,0.0377,0.0786,0.037,0.0734,0.0834,-0.044,0.0794,-0.0373,0.1106,-0.0673,-0.0003,-0.0116,-0.01,-0.0402,0.0077
2022-03-09,4277.8798828125,0.0185,0.0296,0.0408,0.0394,0.048,0.0957,-0.0669,0.0833,-0.0923,0.105,-0.0926,-0.008,-0.0159,-0.0207,-0.0505,0.0003
2022-03-10,4259.52001953125,0.0351,0.041,0.0594,0.0568,0.0523,0.1223,-0.0792,0.1187,-0.088,0.0733,-0.0999,-0.0223,-0.0123,-0.0346,-0.0462,0.0376
2022-03-11,4204.31005859375,0.0597,0.0184,0.0775,0.0391,0.0483,0.0816,-0.0675,0.1029,-0.0749,0.0664,-0.0962,-0.0112,0.0179,0.0037,-0.0331,0.0753
2022-03-12,4204.31005859375,0.0597,0.0178,0.0775,0.0418,0.0449,0.0825,-0.0439,0.0963,-0.1145,0.061,-0.1006,-0.0122,0.0179,0.0156,-0.0226,0.0907
2022-03-13,4204.31005859375,0.0597,0.0177,0.0775,0.0434,0.056,0.0838,-0.0439,0.0938,-0.1182,0.0586,-0.1036,-0.0003,0.0179,0.0341,-0.0668,0.1022
2022-03-14,4173.10986328125,0.0668,0.0323,0.0921,0.0386,0.0513,0.0785,-0.0364,0.1037,-0.0963,0.0689,-0.0772,0.0133,0.0293,0.0339,-0.056,0.0989
2022-03-15,4262.4501953125,0.0568,0.0095,0.0831,0.0221,0.0301,0.0638,-0.0615,0.0931,-0.1505,0.0673,-0.0984,0.004,0.01,0.0117,-0.0885,0.0772
2022-03-16,4357.85986328125,0.0223,0.0165,0.0546,0.0295,0.0079,0.0751,-0.0637,0.0907,-0.1705,0.0609,-0.1205,-0.0112,-0.0194,-0.0207,-0.1179,0.0479
2022-03-17,4411.669921875,0.0243,0.0133,0.0266,0.0223,-0.0043,0.0717,-0.1172,0.073,-0.1827,0.0663,-0.1412,-0.0365,-0.0294,-0.1008,-0.1301,-0.0021
2022-03-18,4463.1201171875,0.0178,-0.0215,0.0184,-0.0545,-0.0161,-0.046,-0.1347,-0.055,-0.1943,-0.0322,-0.1255,-0.0765,-0.054,-0.0985,-0.1417,0.0206
2022-03-19,4463.1201171875,0.0178,-0.0157,0.0184,-0.0402,-0.0002,-0.0291,-0.1345,-0.0425,-0.1943,-0.0262,-0.1196,-0.0713,-0.054,-0.0923,-0.1349,0.0258
2022-03-20,4463.1201171875,0.0178,-0.0151,0.0184,-0.0385,-0.0008,-0.0278,-0.1345,-0.0471,-0.1702,-0.0345,-0.1098,-0.0729,-0.054,-0.0961,-0.1462,0.022
2022-03-21,4461.18017578125,0.0253,-0.0174,0.0269,-0.0486,-0.0153,-0.0525,-0.1341,-0.0626,-0.171,-0.0448,-0.1188,-0.0747,-0.0752,-0.0911,-0.1631,0.0268
2022-03-22,4511.60986328125,0.0262,-0.016,0.003,-0.0438,-0.0546,-0.0667,-0.1269,-0.08,-0.1728,-0.0636,-0.13,-0.0807,-0.0887,-0.0993,-0.1828,0.0204
2022-03-23,4456.240234375,0.0323,-0.0125,0.0056,-0.0363,-0.0423,-0.0496,-0.1227,-0.0601,-0.1303,-0.049,-0.1176,-0.0755,-0.0734,-0.0854,-0.1878,0.0324
2022-03-24,4520.16015625,0.0023,-0.0095,-0.0044,-0.036,-0.0565,-0.0608,-0.1276,-0.0668,-0.1446,-0.0583,-0.1306,-0.0806,-0.0737,-0.099,-0.202,0.0158
2022-03-25,4543.06005859375,0.0006,-0.0086,-0.0121,-0.0265,-0.0559,-0.046,-0.1129,-0.0711,-0.1496,-0.0779,-0.1472,-0.0885,-0.113,-0.1079,-0.2071,0.0039
